Compound ID,SMILES,measured log(solubility:mol/L),nBase,SpAbs_A,SpMax_A,SpMAD_A,VR1_A,nAromAtom,nSpiro,nBridgehead,nHetero,nN,nO,nS,nP,nF,nCl,nBr,nI,ATS0Z,AATS0dv,AATS0Z,AATS0se,AATS0i,ATSC2c,ATSC4c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC1dv,ATSC2dv,ATSC3dv,ATSC4dv,ATSC5dv,ATSC6dv,ATSC7dv,ATSC8dv,ATSC2d,ATSC3d,ATSC4d,ATSC5d,ATSC6d,ATSC7d,ATSC8d,ATSC1Z,ATSC2Z,ATSC3Z,ATSC4Z,ATSC5Z,ATSC6Z,ATSC7Z,ATSC8Z,ATSC1v,ATSC2v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC7v,ATSC8v,ATSC1se,ATSC3se,ATSC4se,ATSC5se,ATSC6se,ATSC7se,ATSC8se,ATSC1p,ATSC1i,ATSC2i,ATSC3i,ATSC5i,ATSC6i,ATSC7i,ATSC8i,AATSC1d,AATSC2Z,AATSC0v,AATSC0i,MATS1c,MATS1Z,MATS2Z,GATS2c,GATS1Z,GATS2Z,GATS2v,GATS1se,GATS2se,GATS2i,BCUTc-1l,BCUTdv-1l,BCUTd-1h,BCUTd-1l,BCUTZ-1l,BalabanJ,nBondsD,nBondsT,FPSA3,RNCG,RPCG,RNCS,RPCS,C2SP1,C1SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,FCSP3,Xch-3d,Xch-4d,Xc-4d,Xc-4dv,NsCH3,NdCH2,NtCH,NdsCH,NsssCH,NaasC,NaaaC,NsNH2,NdNH,NssNH,NaaNH,NtN,NdsN,NaaN,NsssN,NddsN,NaasN,NsOH,NssO,NaaO,NsSH,NdS,NssS,NaaS,NdssS,NddssS,SsssCH,SdssC,SaasC,ETA_shape_y,ETA_beta_ns_d,AETA_eta,AETA_eta_RL,ETA_dEpsilon_D,ETA_dBeta,GeomShapeIndex,nHBDon,IC0,IC1,SIC0,SIC1,FilterItLogS,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA3,SlogP_VSA4,SlogP_VSA7,SlogP_VSA10,SlogP_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState4,VSA_EState5,VSA_EState9,AMID_O,PBF,n5Ring,n7Ring,n8Ring,nHRing,n3HRing,n5HRing,n5aRing,nAHRing,n5AHRing,n6AHRing,nFRing,n6FRing,n7FRing,n8FRing,n9FRing,n10FRing,n11FRing,n12FRing,nG12FRing,nFHRing,n10FHRing,n12FHRing,nG12FHRing,n9FaRing,nFaHRing,nG12FaHRing,nFARing,n9FARing,n10FARing,nFAHRing,n10FAHRing,nRot,JGI1,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI8,JGI9,JGI10,Lipinski,GhoseFilter
Chlorobenzene,Clc1ccccc1,-2.38,0,8.720566232730448,2.101002989615458,1.24579517610435,18.41161202869447,6,0,0,1,0,0,0,0,0,1,0,0,510,5.133744855967078,42.5,7.575920083333332,154.4594853731788,-0.009913732403036142,-2.145803248924071e-05,0.002705070042630471,0.0,0.0,0.0,0.4814814814814827,-14.26131687242798,-7.361111111111112,-0.2304526748971192,6.867283950617283,0.0,0.0,0.0,-2.208333333333333,-1.104166666666667,-6.106226635438361e-16,1.020833333333333,0.0,0.0,0.0,3.552713678800501e-15,-8.166666666666657,-46.74999999999999,-42.66666666666671,-17.25000000000001,0.0,0.0,0.0,9.947598300641403e-14,-222.9640123411119,-158.9374186256473,-47.45541245509132,87.75429994301034,0.0,0.0,0.0,2.743031496388326e-17,-0.1299831875,-0.1299481666666667,-0.0649390625,0.0,0.0,0.0,-3.608224830031759e-16,3.774758283725532e-15,-7.479483742584362,-3.806062711453686,3.706581451211432,0.0,0.0,0.0,-0.01388888888888885,-0.4537037037037032,56.93375724647336,1.274214307164686,-0.254727678872828,1.546900005283237e-17,-0.0237058538945331,0.9839831460106071,0.4909288824383162,0.6545718432510883,1.009983390959954,0.4584321281424509,0.6112428375232679,1.208969152568166,-0.2946848398639162,0.7740099976457184,3.049898088112749,0.9938538479446204,5.70082414323918,2.122917949959366,0,0,0.02646383888750745,0.2374951401945747,0.179759562709955,294.7591503547293,107.3486711337668,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.7939814814814818,0.1346153846153846,0.5,0.3536482149575274,0.4848352643024788,0.0,2.75,0.4623284797851213,0,1.325011210824177,1.650022421648354,0.3696025301680662,0.4602621146850025,-2.196516885932152,0.0,0.0,0.0,0.0,29.80004109561735,12.13273413692322,5.022633313741326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.022633313741326,0.0,0.0,0.0,0.0,5.022633313741326,0.0,0.0,30.33183534230805,0.0,0.0,0.0,0.0,0.0,0.0,2.527198473279846e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1428571428571428,0.05555555555555558,0.03750000000000001,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Chlorodibromethane,ClC(Br)Br,-1.9,0,3.464101615137754,1.732050807568877,0.8660254037844386,5.583629154612598,0,0,0,3,0,0,0,0,0,1,2,0,2776,1.947873799725651,555.2,9.411705399999999,151.8006353622298,-0.0005876003945153455,0.0,0.0,0.0,0.0,0.0,-4.582770919067216,1.558902606310014,0.0,0.0,0.0,0.0,0.0,0.0,0.9599999999999995,0.0,0.0,0.0,0.0,0.0,0.0,-163.84,-340.56,0.0,0.0,0.0,0.0,0.0,0.0,-0.06248302888754398,-149.4042350850958,0.0,0.0,0.0,0.0,0.0,0.0,-0.09253764000000017,0.0,0.0,0.0,0.0,0.0,0.0,-0.2055340201939599,-1.061919120629154,-0.7805895364724437,0.0,0.0,0.0,0.0,0.0,-0.6399999999999998,-56.76,59.78668724559335,0.7370034628406391,-0.6075122665301743,-0.2030134813639968,-0.2813243457573354,0.5233169779597674,0.9060269627279935,1.062648691514671,1.332984966878268,0.9284730819066584,1.047684612062228,0.8530465259343586,-0.168446322136481,0.2514103906995142,3.018005899687905,0.9839941003120974,5.99806594670234,2.32379000772445,0,0,0.006669130738935845,0.4549805327083116,0.6650340870390002,143.1928060093775,1.4208835677856,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.06944444444444464,0.0,0.0,0.1288343558282209,0.0,1.298588782989441,0.4330127018922193,0.0,-1.75,0.6278017689600321,0,1.921928094887362,1.921928094887362,0.8277293767706428,0.8277293767706428,-2.255064653606675,0.0,0.0,0.0,0.0,43.46082768613121,0.0,0.0,0.0,3.195623916476562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.195623916476562,0.0,0.0,0.0,0.0,0.0,31.8598877958987,-0.06944444444444464,0.0,0.0,0.0,0.0,0.5652373000537853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Chloroethane,ClCC,-1.06,0,2.82842712474619,1.414213562373095,0.9428090415820632,3.363585661014859,0,0,0,1,0,0,0,0,0,1,0,0,366,0.7006172839506173,45.75,7.593622125,168.2920500147681,-0.003840543834057808,0.0,0.0,0.0,0.0,0.0,-0.9174382716049382,-1.898148148148148,0.9050925925925923,0.0,0.0,0.0,0.0,0.0,-0.1875,0.140625,0.0,0.0,0.0,0.0,0.0,-3.0625,-46.75,-60.9375,0.0,0.0,0.0,0.0,0.0,-83.61150462791696,-158.9374186256472,12.4283859452801,0.0,0.0,0.0,0.0,0.0,-2.626562499999624e-05,-0.194895984375,0.0,0.0,0.0,0.0,0.0,-0.3172554909566401,-2.804806403469132,-3.806062711453682,2.705325143226883,0.0,0.0,0.0,0.0,-0.05580357142857143,-3.895833333333333,57.53013432707102,0.9763859929239833,-0.2569618707727771,-0.01580135440180587,-0.1407072987208428,0.9657803748396212,0.5553047404063206,0.9981188863807374,1.076445501741744,0.5001616816585287,0.9916855295268283,1.159237389776959,-0.1800696725212738,0.7676100734618446,2.02366369331214,0.9773363066878589,5.88946397965903,1.632993161855452,0,0,0.01728965088033061,0.7109991747003386,0.2419816849776923,101.8890420689726,86.34862932530064,0,0,0,2,0,0,0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.5792063227854367,0.4714045207910317,0.0,-1.25,0.6471867684174556,0,1.298794940695398,1.548794940695398,0.4329316468984661,0.5162649802317995,-1.127050834598549,0.0,0.0,0.0,11.60093989023252,6.923737199690624,0.0,5.880003444970339,0.0,0.0,0.0,0.0,0.0,5.880003444970339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.880003444970339,0.0,0.0,6.923737199690624,0.0,0.0,0.0,0.7222222222222223,0.0,0.0,0.4817190949308543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Chloroethylene,ClC=C,-1.75,0,2.82842712474619,1.414213562373095,0.9428090415820632,3.363585661014859,0,0,0,1,0,0,0,0,0,1,0,0,364,2.267489711934156,60.66666666666666,7.885341499999999,162.7501826782745,-0.002696250400528923,0.0,0.0,0.0,0.0,0.0,-2.223593964334705,-4.008230452674898,2.211248285322359,0.0,0.0,0.0,0.0,0.0,-0.1666666666666667,0.1111111111111112,0.0,0.0,0.0,0.0,0.0,-0.444444444444442,-32.66666666666667,-63.55555555555556,0.0,0.0,0.0,0.0,0.0,-51.70321430150535,-113.1463807935765,-19.47990438113151,0.0,0.0,0.0,0.0,0.0,-0.001980249999999979,-0.192942,0.0,0.0,0.0,0.0,0.0,-0.17355847621225,-2.113030001502241,-3.219285632374496,2.013548741259991,0.0,0.0,0.0,0.0,-0.07222222222222226,-5.444444444444446,61.44316649207111,1.106255630872249,-0.3969128461851749,-0.002758620689655156,-0.1689655172413793,0.9134561356718941,0.506896551724138,0.9741379310344825,1.089094486402273,0.5100570079100063,0.9750158355305573,1.237510263166373,-0.2140317458070342,0.772273558040637,2.053393087197744,0.9474230297841664,5.789469403089483,1.632993161855452,1,0,0.02096323227750599,0.5080278271902642,0.4063143735022178,149.7984153157863,55.5845616465861,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.3379757727045501,0.4714045207910317,0.0,-0.25,0.7598192718323736,0,1.459147917027245,1.792481250360578,0.5644754678724236,0.6934264036172707,-0.7750548684995047,0.0,0.0,0.0,0.0,18.17987557383101,5.535201928878213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.535201928878213,0.0,0.0,6.578935683598497,0.0,1.222222222222222,0.0,0.0,0.0,7.741822507779544e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Chloropham,CC(C)OC(=O)Nc1cccc(Cl)c1,-3.38,0,16.13395403711915,2.241967428217226,1.152425288365653,64.50300695249109,6,0,0,4,1,2,0,0,0,1,0,0,838,7.061728395061729,32.23076923076923,7.884900807692309,162.9714402854957,0.4633552679790952,0.2206092804433722,-0.2194037541900622,0.1263990133042094,-0.05647730642753021,0.02348112308157775,37.53846153846151,25.5016436554898,-19.96961063627731,-1.236978595952961,-67.13448754474396,-26.84118635400685,-42.83673022134561,3.206516180875152,-0.5325443786982275,-0.6923076923076924,-1.372781065088758,-0.1952662721893489,-3.686390532544378,-5.207100591715976,-2.526627218934909,1.769230769230786,76.53254437869826,-111.6923076923077,112.603550295858,-202.8047337278107,113.9940828402367,-73.10059171597631,59.37278106508874,-43.93817888288572,32.02143069419719,-155.0331430734066,216.7433654807359,-107.3188162820372,143.089673849379,-629.8692516110813,14.79718135134647,-0.1484373846153843,-1.552327846153845,0.1838395695266269,-2.553666676035498,1.147375890532545,-0.1185196109467466,0.4572917041420093,-0.4966198512307685,-5.276759183180728,-3.211338072078218,-3.354157131547157,20.60977805582431,3.431154594611295,-11.09864010396234,-6.677867864008656,0.09171597633136089,1.779826613458099,51.45079145639962,1.366574906138715,-0.8827943829489274,0.004976200778883647,0.1301560786129029,0.6288498629482154,0.6030938987451319,0.615672768256971,0.9263477575849053,0.7407614594713404,0.5659078788080972,1.132868962594198,-0.4773170683835933,0.7740010926926107,3.075864747542849,0.9778591468641848,5.699502309463345,2.213513068530758,1,0,0.03480831240211647,0.3538509225839565,0.3259440858056343,21.38314551581474,26.38157288847358,0,0,0,2,1,0,0,0.3,0.0,0.0,0.0,0.0,2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.1303850151171586,-0.4701234567901234,1.204163832199547,0.2949438202247191,1.0,0.6484018189976022,0.4696705286049577,0.03913832199546485,0.0,0.9122945758038724,1,1.691253912082342,3.252305700664044,0.359807595352205,0.6919152027653811,-2.978692661145415,5.316788604006331,4.794537184071822,0.0,0.0,17.66730695869413,32.04657560476608,10.71001958842489,6.103966387748303,0.0,0.0,0.0,0.0,5.316788604006331,0.0,5.316788604006331,4.736862953800049,0.0,5.022633313741326,10.48192345875538,0.0,6.103966387748303,10.71001958842489,0.0,0.0,38.11294267322769,0.0,5.316788604006331,4.900872071050642,0.6279166666666669,0.0,0.0,0.2632635955266414,0.4731517302585386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.2857142857142856,0.04938271604938274,0.075,0.03015873015873016,0.03402777777777777,0.01820408163265306,0.02141203703703703,0.01020408163265306,0.0,0.0,1,1
Chloropicrin,ClC(Cl)(Cl)N(=O)=O,-2.0,0,6.602720495543139,2.175327747161076,0.9432457850775913,14.73033775838635,0,0,0,6,1,2,0,0,0,3,0,0,1080,16.97354497354497,154.2857142857143,11.524637,173.3450391365286,-0.1661972309022768,0.0,0.0,0.0,0.0,0.0,-0.4444444444444432,28.48148148148148,-48.55555555555556,0.0,0.0,0.0,0.0,0.0,-3.979591836734693,3.061224489795917,0.0,0.0,0.0,0.0,0.0,-36.3265306122449,68.08163265306122,-114.6122448979592,0.0,0.0,0.0,0.0,0.0,40.13925308749145,5.398352663546873,-88.81848016705973,0.0,0.0,0.0,0.0,0.0,-0.1604743061224496,0.1520889795918372,0.0,0.0,0.0,0.0,0.0,0.850853551020408,-0.3346063508591861,-2.194800350110203,-0.4819304988734672,0.0,0.0,0.0,0.0,-0.6326530612244895,7.564625850340136,12.36596411886326,0.8603820570979591,-0.02484473563572723,-0.2557471264367817,0.3195402298850575,0.9955163585223943,1.104310344827586,0.6195402298850575,0.8075019737568165,1.807095271169225,1.024193388208663,1.022771263026955,-0.3850613329659779,0.768537847749139,4.022031637589155,0.9726115980077842,5.986593910837844,3.541196965079902,1,0,0.0002862744816033933,0.4961802401178143,0.8548285791251004,91.45409522306717,0.0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.2886751345948129,0.3644657418303263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1078305519897304,0.0,0.7068342162927601,0.4204822389962949,0.0,-3.0,0.6161336848956945,0,1.842370993177109,2.128085278891394,0.656265789089031,0.7580392711198943,-1.774927192880104,10.11431826876557,0.0,0.0,0.0,0.0,34.80281967069755,0.0,4.923311048817671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.11431826876557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.361111111111111,0.0,0.0,0.0,0.4753357527413752,0.4278814999996249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5833333333333334,0.1481481481481482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
chloropropylate,c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C,-4.53,0,26.80161842088653,2.487042961132599,1.21825538276757,151.5952283834578,12,0,0,5,0,3,0,0,0,2,0,0,1398,7.294996751137102,36.78947368421053,7.891857736842103,158.0752420778759,-0.1184932008198359,-0.004299163725486174,-0.09867458632149678,-0.09982915950362499,0.0412703925624926,0.005889878922094263,44.5049074929038,44.44601757805817,45.48312301220889,-11.50374474197189,-131.5771690434664,-146.1638110871721,-47.51205499127934,39.39147087992888,-0.3878116343490297,0.4099722991689756,-5.626038781163432,-12.46814404432133,-12.42936288088643,-3.451523545706372,-0.09418282548476639,-2.653739612188377,93.29639889196675,-99.06371191135733,-31.20498614958452,-126.7313019390581,-48.63988919667592,5.706371191135752,106.3268698060942,54.27709033472767,223.5731548232549,-84.46044211576374,97.10971336643269,-128.5650755447635,-665.2127914285218,-961.0426244915642,243.9315687763805,-0.219890324099723,0.1479207590027692,-1.427070432132964,-2.630009326869807,-0.1617882465373958,1.435537745152356,0.7161162936288096,0.2805052600175547,1.157775474195209,-3.174315515926597,0.9557596217133892,5.841122770491509,-3.728356263798111,-25.3165513207332,-8.643677174998226,0.2450458129128489,1.435329213722565,53.03786102881428,1.305337946988356,-0.5538575765706727,-0.004436355890211787,0.0935802503438407,1.183795329030697,0.5550608262365531,0.5791514427418345,0.8426110719686113,0.7223200800098676,0.7132151462669633,1.074395945354507,-0.4916799533899718,0.7730717949154144,4.033830729767187,0.9778266067667015,5.685687400789056,2.182542689967236,1,0,0.02474097274789171,0.2719414446693831,0.205262684322534,0.0,3.682836008540995,0,1,2,2,1,1,0,0.2352941176470588,0.0,0.0,0.09622504486493763,0.02795084971874737,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.3560098226533415,-0.757324892920131,1.633745923266428,0.2745098039215686,1.0,0.8335607842457005,0.4697845297441453,0.02464709203839632,1.5,0.65511108913855,1,1.557354992300974,3.257098975169816,0.2967561934328374,0.6206448101324046,-4.888809122322039,0.0,4.794537184071822,0.0,0.0,47.46734805431147,43.67639416492469,15.60871811917965,6.103966387748303,0.0,0.0,5.601050810983688,0.0,0.0,0.0,0.0,15.13245094885556,0.0,10.04526662748265,0.0,0.0,6.103966387748303,21.17216961087664,0.0,6.06636706846161,56.31204387861251,0.0,0.0,5.229293981481481,-1.238397423784327,-0.757324892920131,0.0,0.2495830985847074,0.9458668410357373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.2826086956521739,0.1077441077441078,0.06944444444444445,0.03728395061728396,0.02739197530864197,0.02217248189598421,0.01645171957671958,0.01937744794887652,0.00390625,0.0,1,1
Chlorothalonil,c1(C#N)c(Cl)c(C#N)c(Cl)c(Cl)c(Cl)1,-5.64,0,16.76275689640903,2.43844114184207,1.197339778314931,57.33592831544455,6,0,0,6,2,0,0,0,0,4,0,0,1542,12.88712522045855,110.1428571428571,9.216421428571428,150.6766204005429,-0.01636134697625452,-0.001828639366505496,-0.04907277715359677,0.068199482861439,0.0,0.0,-1.221245327087672e-15,-6.395061728395063,-1.098765432098763,-3.518518518518515,-0.9876543209876546,-5.530864197530864,0.0,0.0,-4.0,-7.0,-1.0,1.0,3.0,0.0,0.0,3.730349362740526e-14,-79.79591836734691,-79.53061224489797,18.34693877551015,3.591836734693873,-30.04081632653062,0.0,0.0,-6.189493362285248e-15,1.515137545376111,9.550566590962053,-27.89746608163866,-18.15818053572774,3.407713000649897,0.0,0.0,-2.844946500601964e-16,-0.7475068163265309,0.2316686326530615,-0.07100112244897941,0.1913779591836735,0.0,0.0,1.162264728904461e-16,-1.709743457922741e-14,-1.047560255118388,-9.959709002926532,-6.246033901206106,8.860511450155112,0.0,0.0,0.1428571428571428,-3.989795918367346,4.511747068625481,1.45099036965306,-0.0254765928516125,1.114012181705788e-16,-0.1668088737201364,0.7709127774322831,0.6738481228668942,0.9414462457337883,0.39921847235342,0.7878827557918189,1.015434496244052,0.71603729549897,-0.3970012890847974,0.7728430007611364,3.309791200757562,0.9108699826035803,5.685671515865142,2.823984758784528,0,2,0.0135011327346328,0.2711698589944843,0.1443510465878109,192.4914579381183,83.1354365871929,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.2730246913580219,0.3917910447761194,2.0,0.5754478700384184,0.4671508014328089,0.0,5.5,0.6003691740307019,0,1.378783493486175,2.235926350629033,0.3621368434811013,0.5872650163701244,-5.035669321059975,0.0,0.0,10.52378310947697,0.0,46.40375956093006,0.0,0.0,31.2174362383593,12.13844262558455,0.0,0.0,0.0,0.0,12.13844262558455,0.0,0.0,22.66222573506152,20.0905332549653,0.0,0.0,31.2174362383593,0.0,0.0,0.0,12.13844262558455,0.0,0.0,0.0,-0.08466049382715957,0.0,0.0,0.0,0.003953051259492666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2142857142857142,0.1333333333333334,0.08,0.06133333333333334,0.03240740740740741,0.0,0.0,0.0,0.0,0.0,1,0
chlorothiazide,NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl ,-3.05,2,19.6551238413793,2.493535048960799,1.156183755375253,76.7444253533117,6,0,0,10,3,4,2,0,0,1,0,0,1462,12.45625335480408,63.56521739130435,8.985630043478263,163.278729505765,0.3739185225256641,0.04196834342866618,-0.5178985101824174,0.850754337354304,-0.4201271694300127,0.01069975355770704,-36.668743727975,51.03339634530559,-42.72596793390745,-47.07876496534342,-21.47076944619477,90.86562113468227,-60.75518681882891,-4.917921071670282,-2.051039697542532,-7.009451795841208,2.277882797731565,-11.15500945179584,-1.022684310018905,2.657844990548202,3.124763705103969,51.359168241966,-147.8071833648393,-150.3024574669187,-77.71644612476369,184.9092627599244,-36.8998109640832,-174.1663516068053,47.77504725897919,112.8534756817826,55.46115604710219,-180.0795497462289,-537.2668334150173,5.415223921550023,-112.3933271215636,-132.0704927950828,103.7484131559439,0.00648813421549941,-2.87735259357278,-1.319764035916822,-0.9300606824196619,4.413957323251421,-2.52099567863894,-0.1416227126654077,-2.208001079446941,-5.164694763682424,17.9233938373245,-18.18543728443966,-31.51901252109424,16.43164847153289,5.965366948392828,2.29605208587635,0.006695022054190411,-3.695179584120983,42.68265219107182,1.905994411609068,-0.6922870798265538,0.1017474084726467,-0.1756920726226856,0.6451840759906166,0.8764193480735814,0.9311837138234766,0.7603283766192209,0.5833511226965955,0.5897735576468045,0.8712978471840404,-0.3669476795796326,0.6418779523061768,4.045290965790577,0.9676066511527572,5.699069127226132,2.176565420280976,5,0,0.04200013775478587,0.1620399245233201,0.158908846051484,30.10064942212597,1.584057352224949,0,0,0,0,0,0,0,0.0,0.0,0.0,0.4927992798267444,0.1099566014068618,0,0,0,1,0,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,-0.8653086419753069,0.2376910016977929,0.5,0.6091673786203196,0.4538918851740298,0.1084033613445378,3.0,0.8023526144142554,2,2.353294696887725,3.501397825434103,0.5202304555012631,0.774035563002682,-2.331573387505517,4.722094864452088,26.96697243890149,0.0,0.0,11.60093989023252,12.13273413692322,0.0,10.71001958842489,16.12950231355743,0.0,10.02329115340758,10.02329115340758,0.0,0.0,9.86106860206003,20.04658230681517,0.0,5.022633313741326,5.687386274683562,0.0,15.60550306394266,0.0,18.4712694994451,0.0,0.0,4.722094864452088,4.992404732635669,47.55971938775509,0.05662037037037093,0.0,-7.912741559586797,0.4039662491857265,0.4658156467165829,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0.3611111111111111,0.1149425287356322,0.07327586206896551,0.05635555555555556,0.07161458333333333,0.01147959183673469,0.02777777777777778,0.0,0.0,0.0,1,1
Chlorotoluron,CN(C)C(=O)Nc1ccc(C)c(Cl)c1,-3.46,0,16.60166141866688,2.292088911711498,1.185832958476206,60.01959674807279,6,0,0,4,2,1,0,0,0,1,0,0,824,6.355738454503887,30.51851851851852,7.725029814814816,164.7394028316532,0.2880014998686868,-0.03332691641739117,-0.01296916646536542,-0.02695495983638288,0.09544175984410784,-0.0641931041262628,41.26337448559671,9.67291571406798,-42.99745973682873,-27.82287591661164,-0.1457603007671625,-40.17333062371929,-13.40041321614253,-36.11956171992752,-5.271604938271606,-4.584362139917697,2.474622770919069,-3.078189300411523,-4.776406035665295,-5.338820301783264,-2.342935528120713,2.407407407407414,100.6172839506173,-83.80658436213992,-140.1796982167352,22.55144032921811,-31.43072702331962,116.4266117969821,-274.7256515775034,-79.50262965144596,664.628606680237,-815.8289002278964,-172.0425989512818,380.2618218010234,-669.5805475242362,139.9493047386542,-420.7549651566379,-0.1042346666666662,-0.5119203333333321,-1.197037888888887,-0.316115,0.516234777777779,0.4574428888888862,-1.222881777777777,-0.6559681388888856,-12.23483262855562,28.7833616184854,-29.63292672086754,0.971786407939756,-6.632381429969933,-10.98424938466011,8.477127851879764,0.2400548696844993,2.23593964334705,51.709185034853,1.433117163043727,-0.8305010759218351,0.006698268755152532,0.1679719703215169,0.9142022818143307,0.6242786479802144,0.5923948887056883,0.6491832609051232,0.7043360901279776,0.6076388517198997,0.7042825379384783,-0.3998165390402383,0.773998291577475,3.177827160505048,0.9776587016248744,5.692355749679586,2.326129916731623,1,0,0.03354627356065907,0.2863567337071831,0.2778387767373625,5.528246129287227,35.03053453909272,0,0,1,1,0,0,0,0.3,0.0,0.0,0.0,0.0,3,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-0.1621113630637439,2.356828546233309,0.3504867872044506,1.0,0.645438852022521,0.4644934110998552,0.03739229024943314,-0.25,0.8045976214005651,1,1.668776491618734,3.271957871892812,0.3509602468742832,0.6881251912698408,-3.064718546210376,0.0,4.794537184071822,0.0,0.0,17.66730695869413,24.61992282831084,24.80536355377927,0.0,0.0,0.0,0.0,0.0,19.41213256936071,0.0,5.316788604006331,0.0,6.923737199690624,5.022633313741326,10.48192345875538,0.0,6.031114512338072,10.71001958842489,5.563451491696996,4.899909730850478,20.16171103381599,19.05647133661385,5.316788604006331,0.0,1.702609914336105,0.0,3.371290627362056,0.124182769704088,0.2997737352054869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2857142857142856,0.1052631578947369,0.0451388888888889,0.06444444444444444,0.03093434343434343,0.03156462585034013,0.01967592592592593,0.0,0.0,0.0,1,1
